idx,from_airport_id,to_airport_id,aircraft_id
40801,USM,PEN,AT7
40802,USM,SZB,AT7
40803,XMN,KUL,738
40804,BDO,SIN,319
40805,BKI,SIN,320
40806,BLR,SIN,320
40807,BPN,SIN,319
40808,CCU,SIN,320
40809,CEB,DVO,320
40810,CEB,SIN,320
40811,CJB,SIN,320
40812,CKG,SIN,320
40813,CNX,SIN,320
40814,COK,SIN,320
40815,CSX,SIN,320
40816,CTU,SIN,320
40817,DAD,REP,738
40818,DAD,SIN,738
40819,DIL,SIN,319
40820,DRW,SIN,320
40821,DVO,CEB,320
40822,DVO,SIN,320
40823,HAN,SIN,320
40824,HKT,SIN,320
40825,HYD,SIN,320
40826,JOG,SIN,320
40827,KCH,SIN,319
40828,KMG,SIN,320
40829,KTM,SIN,320
40830,KUL,SIN,320
40831,LGK,SIN,320
40832,LOP,SIN,319
40833,MAA,SIN,319
40834,MDC,SIN,320
40835,PEN,SIN,320
40836,PKU,SIN,319
40837,PLM,SIN,319
40838,PNH,SIN,320
40839,REP,DAD,738
40840,REP,PNH,320
40841,REP,SIN,738
40842,RGN,SIN,320
40843,SIN,BDO,319
40844,SIN,BKI,320
40845,SIN,BLR,320
40846,SIN,BPN,319
40847,SIN,CCU,320
40848,SIN,CEB,320
40849,SIN,CJB,320
40850,SIN,CKG,320
40851,SIN,CNX,320
40852,SIN,COK,320
40853,SIN,CSX,320
40854,SIN,CTU,320
40855,SIN,DAD,738
40856,SIN,DIL,319
40857,SIN,DRW,320
40858,SIN,DVO,320
40859,SIN,HAN,320
40860,SIN,HKT,320
40861,SIN,HYD,738
40862,SIN,JOG,320
40863,SIN,KCH,319
40864,SIN,KMG,320
40865,SIN,KTM,320
40866,SIN,KUL,320
40867,SIN,LGK,320
40868,SIN,LOP,319
40869,SIN,MAA,319
40870,SIN,MDC,320
40871,SIN,PEN,320
40872,SIN,PKU,319
40873,SIN,PLM,319
40874,SIN,PNH,320
40875,SIN,REP,738
40876,SIN,RGN,320
40877,SIN,SOC,320
40878,SIN,SRG,319
40879,SIN,SUB,333
40880,SIN,SZX,320
40881,SIN,TRV,319
40882,SIN,UPG,319
40883,SIN,USM,319
40884,SIN,VTZ,319
40885,SIN,WUH,319
40886,SIN,XMN,320
40887,SOC,SIN,320
40888,SRG,SIN,319
40889,SUB,SIN,333
40890,SZX,SIN,320
40891,TRV,SIN,319
40892,UPG,SIN,319
40893,USM,SIN,319
40894,VTZ,SIN,319
40895,WUH,SIN,319
40896,XMN,SIN,320
40897,AUH,CMB,320
40898,BAH,CMB,320
40899,BKK,CMB,320
40900,BLR,CMB,320
40901,BOM,CMB,320
40902,CGK,CMB,321
40903,CMB,AUH,320
40904,CMB,BAH,320
40905,CMB,BKK,320
40906,CMB,BLR,320
40907,CMB,BOM,320
40908,CMB,CGK,321
40909,CMB,COK,320
40910,CMB,DAC,321
40911,CMB,DEL,320
40912,CMB,DMM,343
40913,CMB,DXB,343
40914,CMB,HRI,343
40915,CMB,IXM,320
40916,CMB,JED,343
40917,CMB,KUL,320
40918,CMB,KWI,332
40919,CMB,MAA,332
40920,CMB,MCT,320
40921,CMB,MLE,320
40922,CMB,RUH,343
40923,CMB,SEZ,320
40924,CMB,SHJ,321
40925,CMB,SIN,320
40926,CMB,TRV,320
40927,CMB,TRZ,320
40928,COK,CMB,320
40929,DAC,CMB,321
40930,DEL,CMB,320
40931,DMM,CMB,343
40932,DXB,CMB,343
40933,HRI,CMB,320
40934,HRI,JED,343
40935,IXM,CMB,320
40936,JED,CMB,343
40937,KUL,CMB,320
40938,KWI,CMB,332
40939,MAA,CMB,332
40940,MAA,HRI,320
40941,MCT,CMB,320
40942,MLE,CMB,320
40943,RUH,CMB,343
40944,SEZ,CMB,320
40945,SHJ,CMB,321
40946,SIN,CMB,320
40947,TRV,CMB,320
40948,TRZ,CMB,320
40949,BLR,MAA,332
40950,BOM,MRU,332
40951,BSL,CDG,AT7
40952,CDG,BSL,AT7
40953,CDG,MRU,343
40954,CPT,MRU,319
40955,DEL,MRU,332
40956,DUR,MRU,319
40957,DXB,MRU,388
40958,HKG,MRU,332
40959,JNB,MRU,319
40960,KUL,MRU,343
40961,KUL,SIN,343
40962,LHR,MRU,343
40963,MAA,MRU,332
40964,MRU,BLR,332
40965,MRU,BOM,332
40966,MRU,CDG,343
40967,MRU,CPT,319
40968,MRU,DEL,332
40969,MRU,DUR,319
40970,MRU,DXB,388
40971,MRU,HKG,332
40972,MRU,JNB,319
40973,MRU,KUL,343
40974,MRU,LHR,343
40975,MRU,NBO,319
40976,MRU,PEK,343
40977,MRU,PER,332
40978,MRU,PVG,343
40979,MRU,RRG,AT7
40980,MRU,RUN,343
40981,MRU,TNR,343
40982,MRU,ZSE,AT7
40983,NBO,MRU,319
40984,PEK,MRU,343
40985,PER,MRU,332
40986,PVG,MRU,343
40987,RRG,MRU,AT7
40988,RUN,MRU,319
40989,SIN,KUL,343
40990,TNR,MRU,343
40991,ZSE,MRU,AT7
40992,CTS,KIX,320
40993,FUK,KIX,320
40994,HKG,KIX,320
40995,ICN,KIX,320
40996,ISG,KIX,320
40997,ISG,OKA,320
40998,KHH,KIX,320
40999,KIX,CTS,320
41000,KIX,FUK,320
41001,KIX,HKG,320
41002,KIX,ICN,320
41003,KIX,ISG,320
41004,KIX,KHH,320
41005,KIX,KOJ,320
41006,KIX,MYJ,320
41007,KIX,NGS,320
41008,KIX,NRT,320
41009,KIX,OKA,320
41010,KIX,PUS,320
41011,KIX,SDJ,320
41012,KIX,TPE,320
41013,KOJ,KIX,320
41014,MYJ,KIX,320
41015,NGS,KIX,320
41016,NRT,KIX,320
41017,OKA,ISG,320
41018,OKA,KIX,320
41019,OKA,TPE,320
41020,PUS,KIX,320
41021,SDJ,KIX,320
41022,TPE,KIX,320
41023,TPE,OKA,320
41024,CPT,DUR,738
41025,CPT,HLA,738
41026,CPT,JNB,738
41027,DUR,CPT,738
41028,DUR,HLA,738
41029,DUR,JNB,738
41030,ELS,JNB,738
41031,GRJ,JNB,738
41032,HLA,CPT,738
41033,HLA,DUR,738
41034,JNB,CPT,738
41035,JNB,DUR,738
41036,JNB,ELS,738
41037,JNB,GRJ,738
41038,YBK,YCS,AT4
41039,YBK,YRT,AT4
41040,YCS,YBK,AT4
41041,YCS,YRT,AT4
41042,YEK,YRT,AT4
41043,YEK,YXN,AT4
41044,YEK,YYQ,AT4
41045,YFB,YRT,73M
41046,YFO,YQD,AT4
41047,YFO,YTH,FRJ
41048,YFO,YWG,AT4
41049,YGX,YTH,AT4
41050,YGX,YWG,AT4
41051,YOW,YFB,73M
41052,YQD,YFO,AT4
41053,YQD,YTH,FRJ
41054,YQD,YWG,AT4
41055,YRT,YBK,AT4
41056,YRT,YCS,AT4
41057,YRT,YEK,AT4
41058,YRT,YTH,AT4
41059,YRT,YUT,AT4
41060,YRT,YWG,FRJ
41061,YRT,YXN,AT4
41062,YRT,YYQ,AT4
41063,YRT,YZF,73M
41064,YRT,YZS,AT4
41065,YSK,YWG,AT4
41066,YTH,YFO,FRJ
41067,YTH,YGX,AT4
41068,YTH,YQD,FRJ
41069,YTH,YWG,FRJ
41070,YTH,YYQ,AT4
41071,YUT,YRT,AT4
41072,YUT,YZS,AT4
41073,YWG,YFO,FRJ
41074,YWG,YGX,AT4
41075,YWG,YQD,AT4
41076,YWG,YRT,FRJ
41077,YWG,YSK,AT4
41078,YWG,YTH,AT4
41079,YWG,YYQ,AT4
41080,YXN,YEK,AT4
41081,YXN,YRT,AT4
41082,YYQ,YEK,AT4
41083,YYQ,YRT,FRJ
41084,YYQ,YTH,AT4
41085,YYQ,YWG,AT4
41086,YZF,YEG,73M
41087,YZF,YOW,73M
41088,YZS,YRT,AT4
41089,YZS,YUT,AT4
41090,BKK,ULN,319
41091,BYN,LTI,F50
41092,BYN,ULN,F50
41093,COQ,HLD,F50
41094,COQ,NZH,F50
41095,COQ,ULN,F50
41096,HKG,ULN,319
41097,HLD,COQ,F50
41098,HVD,ULN,F50
41099,LTI,BYN,F50
41100,MXV,ULN,F50
41101,NZH,COQ,F50
41102,ULN,BKK,319
41103,ULN,BYN,F50
41104,ULN,COQ,F50
41105,ULN,DLZ,F50
41106,ULN,HKG,319
41107,ULN,HVD,F50
41108,ULN,MXV,F50
41109,ULN,ULZ,F50
41110,ULZ,ULN,F50
41111,ABJ,ACC,738
41112,ABS,ASW,E70
41113,ABV,CAI,738
41114,ACC,ABJ,738
41115,ACC,CAI,738
41116,ADD,CAI,738
41117,ADD,JIB,DH8
41118,ADD,KGL,738
41119,ADD,LAD,77W
41120,AHB,CAI,E70
41121,ALG,CAI,320
41122,AMM,CAI,738
41123,AMS,CAI,738
41124,ASM,CAI,320
41125,ASW,ABS,E70
41126,ASW,CAI,E70
41127,ATH,CAI,738
41128,ATH,HBE,E70
41129,ATH,HER,DH4
41130,ATZ,CAI,E70
41131,AUH,CAI,738
41132,BAH,CAI,E70
41133,BCN,CAI,738
41134,BEN,CAI,3.2
41135,BEY,CAI,738
41136,BEY,HBE,E70
41137,BGW,CAI,320
41138,BJM,KGL,738
41139,BKK,CAI,773
41140,BKK,KUL,773
41141,BOM,CAI,738
41142,BRU,CAI,320
41143,BUD,CAI,E70
41144,CAI,ABV,738
41145,CAI,ACC,738
41146,CAI,ADD,738
41147,CAI,AHB,E70
41148,CAI,ALG,320
41149,CAI,AMM,738
41150,CAI,AMS,738
41151,CAI,ASM,320
41152,CAI,ASW,7.3
41153,CAI,ATH,738
41154,CAI,ATZ,E70
41155,CAI,AUH,738
41156,CAI,BAH,E70
41157,CAI,BCN,738
41158,CAI,BEN,3.2
41159,CAI,BEY,738
41160,CAI,BGW,320
41161,CAI,BKK,773
41162,CAI,BOM,738
41163,CAI,BRU,320
41164,CAI,BUD,E70
41165,CAI,CAN,773
41166,CAI,CDG,333
41167,CAI,CGK,330
41168,CAI,CMN,321
41169,CAI,CPH,738
41170,CAI,DAR,738
41171,CAI,DME,320
41172,CAI,DMM,333
41173,CAI,DOH,333
41174,CAI,DXB,773
41175,CAI,EBB,320
41176,CAI,EBL,320
41177,CAI,ELQ,3.2
41178,CAI,FCO,738
41179,CAI,FRA,330
41180,CAI,GVA,738
41181,CAI,HBE,320
41182,CAI,HMB,E70
41183,CAI,HRG,321
41184,CAI,IST,320
41185,CAI,JED,738
41186,CAI,JFK,773
41187,CAI,JNB,330
41188,CAI,JUB,320
41189,CAI,KAN,320
41190,CAI,KRT,321
41191,CAI,KWI,340
41192,CAI,LCA,E70
41193,CAI,LHR,333
41194,CAI,LOS,738
41195,CAI,LXR,738
41196,CAI,MAD,738
41197,CAI,MAN,738
41198,CAI,MCT,738
41199,CAI,MED,330
41200,CAI,MUC,738
41201,CAI,MXP,738
41202,CAI,NBO,320
41203,CAI,PEK,330
41204,CAI,RMF,E70
41205,CAI,RUH,738
41206,CAI,SAH,320
41207,CAI,SHJ,738
41208,CAI,SSH,738
41209,CAI,SXF,738
41210,CAI,TIP,321
41211,CAI,TUN,738
41212,CAI,VIE,7.3
41213,CAI,YYZ,773
41214,CAI,ZRH,333
41215,CAN,CAI,773
41216,CDG,CAI,333
41217,CDG,LXR,320
41218,CGK,CAI,330
41219,CMN,CAI,321
41220,CPH,CAI,738
41221,DAR,CAI,738
41222,DAR,HRE,738
41223,DME,CAI,320
41224,DMM,CAI,738
41225,DMM,HBE,320
41226,DOH,CAI,333
41227,DXB,CAI,333
41228,DXB,SIN,333
41229,EBB,CAI,320
41230,EBL,CAI,320
41231,ELQ,CAI,3.2
41232,FCO,CAI,738
41233,FRA,CAI,330
41234,GVA,CAI,738
41235,HBE,ATH,E70
41236,HBE,BEY,E70
41237,HBE,CAI,738
41238,HBE,DMM,320
41239,HBE,HRG,E70
41240,HBE,IST,73W
41241,HBE,JED,320
41242,HBE,KWI,320
41243,HBE,MED,320
41244,HBE,RUH,320
41245,HBE,SSH,E70
41246,HER,ATH,DH4
41247,HMB,CAI,E70
41248,HMB,KWI,E70
41249,HRE,DAR,738
41250,HRG,CAI,321
41251,HRG,HBE,E70
41252,HRG,IST,738
41253,IST,CAI,320
41254,IST,HBE,73W
41255,IST,HRG,738
41256,IST,KBP,321
41257,IST,SSH,738
41258,JED,CAI,738
41259,JED,HBE,320
41260,JED,LXR,320
41261,JED,SSH,E70
41262,JFK,CAI,773
41263,JIB,ADD,73W
41264,JNB,CAI,330
41265,JUB,CAI,320
41266,KAN,CAI,320
41267,KBP,IST,321
41268,KGL,ADD,738
41269,KGL,BJM,738
41270,KRT,CAI,321
41271,KUL,BKK,773
41272,KWI,CAI,738
41273,KWI,HBE,320
41274,KWI,HMB,E70
41275,KWI,LXR,320
41276,KWI,SSH,E70
41277,LAD,ADD,77W
41278,LCA,CAI,E70
41279,LHR,CAI,333
41280,LHR,LXR,738
41281,LOS,CAI,738
41282,LXR,CAI,738
41283,LXR,CDG,320
41284,LXR,JED,320
41285,LXR,KWI,320
41286,LXR,LHR,738
41287,MAD,CAI,738
41288,MAN,CAI,738
41289,MCT,CAI,738
41290,MED,CAI,333
41291,MED,HBE,320
41292,MUC,CAI,738
41293,MXP,CAI,738
41294,NBO,CAI,320
41295,PEK,CAI,330
41296,RHO,ATH,DH4
41297,RMF,CAI,E70
41298,RUH,CAI,738
41299,RUH,HBE,320
41300,RUH,SSH,E70
41301,SAH,CAI,320
41302,SHJ,CAI,738
41303,SIN,DXB,333
41304,SSH,CAI,738
41305,SSH,HBE,E70
41306,SSH,IST,738
41307,SSH,JED,E70
41308,SSH,KWI,E70
41309,SSH,RUH,E70
41310,SXF,CAI,738
41311,TIP,CAI,321
41312,TUN,CAI,738
41313,VIE,CAI,7.3
41314,YYZ,CAI,773
41315,ZRH,CAI,333
41316,ACX,NAY,737
41317,ACX,PVG,319
41318,AKL,MEL,73H
41319,AKL,SYD,73H
41320,AMS,BCN,737
41321,AMS,BLQ,EMJ
41322,AMS,CDG,737
41323,AMS,CPH,EMJ
41324,AMS,FCO,737
41325,AMS,FRA,EMJ
41326,AMS,LHR,737
41327,AMS,MAD,737
41328,AMS,PVG,74M
41329,AOG,PVG,737
41330,AQG,SHA,EMB
41331,AQG,WUH,EMB
41332,AVA,NAY,737
41333,BAV,NAY,737
41334,BAV,NKG,320
41335,BAV,SHA,738
41336,BAV,SJW,737
41337,BCN,AMS,737
41338,BFJ,NAY,737
41339,BHY,KMG,737
41340,BHY,PVG,320
41341,BKK,CTU,320
41342,BKK,KMG,737
41343,BKK,NGB,320
41344,BKK,PVG,333
41345,BLQ,AMS,EMJ
41346,BNE,SIN,744
41347,BSD,KMG,733
41348,CAN,HFE,320
41349,CAN,HGH,320
41350,CAN,HIA,320
41351,CAN,HYN,733
41352,CAN,KHN,320
41353,CAN,KMG,737
41354,CAN,LHW,738
41355,CAN,LJG,737
41356,CAN,LUM,737
41357,CAN,NAY,737
41358,CAN,NGB,738
41359,CAN,NKG,320
41360,CAN,NRT,767
41361,CAN,PVG,738
41362,CAN,SHA,738
41363,CAN,TAO,320
41364,CAN,TNA,320
41365,CAN,TYN,737
41366,CAN,WNZ,733
41367,CAN,WUH,738
41368,CAN,WUX,E90
41369,CAN,XIY,320
41370,CAN,XMN,738
41371,CCU,KMG,737
41372,CDG,AMS,737
41373,CDG,PEK,772
41374,CDG,PVG,332
41375,CEI,KMG,737
41376,CGK,PVG,777
41377,CGO,DLC,737
41378,CGO,HGH,320
41379,CGO,INC,320
41380,CGO,KMG,733
41381,CGO,NGB,320
41382,CGO,NKG,320
41383,CGO,PVG,320
41384,CGO,SHA,738
41385,CGO,URC,320
41386,CGO,XNN,320
41387,CGQ,PEK,320
41388,CGQ,PVG,320
41389,CGQ,XIY,320
41390,CHC,SYD,73H
41391,CHG,DLC,319
41392,CIF,HET,320
41393,CIF,HRB,320
41394,CIF,NAY,737
41395,CIF,NKG,320
41396,CIF,TSN,320
41397,CIH,NAY,737
41398,CIH,TYN,EMB
41399,CIH,WUH,EMB
41400,CJJ,HGH,739
41401,CJU,NGB,320
41402,CJU,PEK,321
41403,CJU,PVG,738
41404,CJU,WNZ,320
41405,CKG,CZX,320
41406,CKG,HFE,320
41407,CKG,KMG,320
41408,CKG,NAY,737
41409,CKG,NGB,320
41410,CKG,NKG,320
41411,CKG,PVG,320
41412,CKG,SHA,321
41413,CKG,TNA,320
41414,CKG,TXN,737
41415,CKG,TYN,738
41416,CKG,WNZ,320
41417,CKG,WUX,320
41418,CKG,XIY,320
41419,CKG,XNN,320
41420,CKG,ZAT,733
41421,CMB,KMG,737
41422,CMB,MLE,737
41423,CNX,KMG,737
41424,CNX,PVG,320
41425,CPH,AMS,737
41426,CSX,ICN,332
41427,CSX,KMG,320
41428,CSX,KWE,320
41429,CSX,LZH,319
41430,CSX,NAY,737
41431,CSX,NGB,320
41432,CSX,NKG,320
41433,CSX,PVG,320
41434,CSX,SHA,738
41435,CSX,WUX,320
41436,CSX,XIY,320
41437,CSX,YNZ,733
41438,CTS,PVG,321
41439,CTU,BKK,320
41440,CTU,CZX,320
41441,CTU,DCY,319
41442,CTU,DIG,737
41443,CTU,DLU,737
41444,CTU,HFE,320
41445,CTU,HGH,320
41446,CTU,JZH,319
41447,CTU,KGT,319
41448,CTU,KHN,738
41449,CTU,KMG,737
41450,CTU,LHW,738
41451,CTU,LXA,319
41452,CTU,NAY,737
41453,CTU,NGB,319
41454,CTU,NKG,320
41455,CTU,PVG,319
41456,CTU,SHA,738
41457,CTU,TAO,320
41458,CTU,TNA,319
41459,CTU,TXN,737
41460,CTU,TYN,738
41461,CTU,WUH,733
41462,CTU,WUX,320
41463,CTU,XIY,321
41464,CTU,XNN,320
41465,CZX,CKG,320
41466,CZX,CTU,320
41467,CZX,DLC,320
41468,CZX,DYG,320
41469,CZX,KWL,320
41470,CZX,NAY,737
41471,CZX,PEK,320
41472,CZX,SZX,320
41473,CZX,XIY,320
41474,CZX,XMN,320
41475,DAC,KMG,737
41476,DAD,KMG,737
41477,DAT,NAY,737
41478,DAT,PVG,319
41479,DAX,PVG,319
41480,DCY,CTU,319
41481,DDG,TAO,737
41482,DEL,PVG,332
41483,DIG,CTU,737
41484,DIG,JHG,737
41485,DIG,KMG,737
41486,DIG,LXA,737
41487,DLC,CGO,737
41488,DLC,CHG,319
41489,DLC,CZX,320
41490,DLC,KMG,737
41491,DLC,LDS,320
41492,DLC,LYA,733
41493,DLC,LYG,EMB
41494,DLC,NKG,320
41495,DLC,NRT,767
41496,DLC,PEK,321
41497,DLC,PVG,320
41498,DLC,TAO,738
41499,DLC,XIY,320
41500,DLU,CTU,737
41501,DLU,JHG,737
41502,DLU,KMG,737
41503,DNH,XIY,320
41504,DPS,PVG,332
41505,DQA,TAO,320
41506,DSN,HRB,733
41507,DSN,KMG,733
41508,DSN,NAY,737
41509,DSN,XIY,320
41510,DTW,PEK,777
41511,DTW,PVG,77L
41512,DXB,KMG,333
41513,DYG,CZX,320
41514,DYG,NKG,320
41515,DYG,PVG,320
41516,DYG,XIY,320
41517,ENH,WUH,738
41518,ENY,NAY,737
41519,ENY,XIY,320
41520,FCO,AMS,737
41521,FCO,PVG,332
41522,FOC,KMG,737
41523,FOC,NKG,738
41524,FOC,PVG,321
41525,FOC,SHA,738
41526,FOC,XIY,320
41527,FRA,AMS,EMJ
41528,FRA,PVG,332
41529,FSZ,PVG,738
41530,FUG,SHA,737
41531,FUK,PVG,320
41532,FUK,TAO,319
41533,FUO,NAY,737
41534,GMP,SHA,321
41535,GOQ,XIY,319
41536,GOQ,XNN,319
41537,HAK,KHN,320
41538,HAK,KMG,320
41539,HAK,PVG,320
41540,HAN,NNG,737
41541,HAN,PVG,321
41542,HDG,PVG,320
41543,HDG,SHA,320
41544,HET,CIF,320
41545,HET,HLD,738
41546,HET,HLH,737
41547,HET,NAY,737
41548,HET,NKG,320
41549,HET,SHA,320
41550,HET,SJW,319
41551,HET,TGO,320
41552,HET,TYN,737
41553,HET,WUA,320
41554,HET,XIL,320
41555,HET,XIY,320
41556,HFE,CAN,320
41557,HFE,CKG,320
41558,HFE,CTU,320
41559,HFE,HKG,320
41560,HFE,KMG,320
41561,HFE,KWL,320
41562,HFE,PEK,320
41563,HFE,PVG,320
41564,HFE,TAO,320
41565,HFE,TPE,320
41566,HFE,TXN,320
41567,HFE,XIY,320
41568,HFE,XMN,320
41569,HGH,CAN,320
41570,HGH,CGO,320
41571,HGH,CJJ,739
41572,HGH,CTU,320
41573,HGH,HKG,320
41574,HGH,HKT,320
41575,HGH,KMG,320
41576,HGH,LYG,EMB
41577,HGH,LYI,320
41578,HGH,LZO,737
41579,HGH,PEK,320
41580,HGH,SJW,737
41581,HGH,SWA,320
41582,HGH,TAO,320
41583,HGH,TYN,320
41584,HGH,WUH,320
41585,HGH,XIY,321
41586,HGH,XMN,320
41587,HIA,CAN,320
41588,HIA,HKG,320
41589,HIA,PEK,320
41590,HIA,SHA,320
41591,HIJ,PVG,320
41592,HKG,HFE,320
41593,HKG,HGH,332
41594,HKG,HIA,320
41595,HKG,INC,320
41596,HKG,KHN,320
41597,HKG,KMG,737
41598,HKG,LJG,737
41599,HKG,LYG,320
41600,HKG,NGB,320
41601,HKG,NKG,332
41602,HKG,PVG,320
41603,HKG,SHA,332
41604,HKG,TNA,319
41605,HKG,TYN,738
41606,HKG,WNZ,738
41607,HKG,WUX,320
41608,HKG,XIY,320
41609,HKG,YNT,320
41610,HKG,YNZ,320
41611,HKT,HGH,320
41612,HKT,KMG,737
41613,HKT,PVG,757
41614,HLD,HET,738
41615,HLD,NAY,737
41616,HLH,HET,737
41617,HLH,NAY,737
41618,HMI,PVG,320
41619,HMI,URC,320
41620,HND,PEK,767
41621,HND,SHA,321
41622,HNL,PVG,332
41623,HRB,CIF,320
41624,HRB,DSN,733
41625,HRB,JGD,320
41626,HRB,JNG,737
41627,HRB,NAY,737
41628,HRB,PEK,320
41629,HRB,PVG,320
41630,HRB,TAO,321
41631,HRB,TGO,320
41632,HRB,XIY,320
41633,HRB,YNT,320
41634,HSN,NAY,737
41635,HSN,PVG,319
41636,HTN,URC,738
41637,HYN,CAN,733
41638,HZH,KWE,319
41639,ICN,CSX,332
41640,ICN,KMG,320
41641,ICN,KWL,320
41642,ICN,NKG,321
41643,ICN,PVG,332
41644,ICN,TAO,320
41645,ICN,WUH,73J
41646,ICN,XIY,332
41647,ICN,YNT,320
41648,INC,CGO,320
41649,INC,HKG,320
41650,INC,KMG,737
41651,INC,NKG,320
41652,INC,PEK,320
41653,INC,PVG,320
41654,INC,TPE,320
41655,INC,URC,320
41656,INC,XIY,320
41657,IQN,LHW,737
41658,IQN,NAY,737
41659,JFK,PVG,346
41660,JGD,HRB,320
41661,JGN,JIC,737
41662,JGN,LHW,320
41663,JGN,XIY,320
41664,JGS,SHA,738
41665,JGS,SZX,320
41666,JGS,XIY,320
41667,JHG,DIG,737
41668,JHG,DLU,737
41669,JHG,KMG,737
41670,JHG,LJG,737
41671,JHG,TCZ,733
41672,JIC,JGN,737
41673,JIC,NAY,737
41674,JIQ,KMG,737
41675,JIQ,PEK,737
41676,JIU,SHA,320
41677,JMU,TAO,737
41678,JNG,HRB,737
41679,JNG,KMG,733
41680,JNG,PEK,733
41681,JNG,SHA,737
41682,JNZ,PVG,737
41683,JUH,NAY,737
41684,JUZ,NAY,737
41685,JXA,PEK,320
41686,JXA,TAO,737
41687,JZH,CTU,319
41688,JZH,PVG,319
41689,JZH,XIY,319
41690,KGT,CTU,319
41691,KHG,NGQ,319
41692,KHG,URC,E90
41693,KHG,XIY,319
41694,KHH,KHN,320
41695,KHH,NKG,321
41696,KHH,WUH,738
41697,KHN,CAN,320
41698,KHN,CTU,738
41699,KHN,HAK,320
41700,KHN,HKG,320
41701,KHN,KHH,320
41702,KHN,KMG,320
41703,KHN,KOW,EMB
41704,KHN,KWE,320
41705,KHN,NAY,737
41706,KHN,NGB,738
41707,KHN,NKG,320
41708,KHN,NNG,320
41709,KHN,PEK,320
41710,KHN,PVG,319
41711,KHN,SHA,320
41712,KHN,SZX,320
41713,KHN,TPE,320
41714,KHN,WUH,EMB
41715,KHN,XIY,320
41716,KIJ,PVG,319
41717,KIX,NKG,320
41718,KIX,PVG,321
41719,KIX,TAO,320
41720,KIX,YNT,320
41721,KMG,BHY,737
41722,KMG,BKK,737
41723,KMG,BSD,733
41724,KMG,CAN,737
41725,KMG,CCU,737
41726,KMG,CEI,737
41727,KMG,CGO,737
41728,KMG,CKG,320
41729,KMG,CMB,737
41730,KMG,CNX,737
41731,KMG,CSX,733
41732,KMG,CTU,737
41733,KMG,DAC,737
41734,KMG,DAD,737
41735,KMG,DIG,737
41736,KMG,DLC,737
41737,KMG,DLU,737
41738,KMG,DSN,733
41739,KMG,DXB,333
41740,KMG,FOC,737
41741,KMG,HAK,320
41742,KMG,HFE,737
41743,KMG,HGH,320
41744,KMG,HKG,737
41745,KMG,HKT,737
41746,KMG,ICN,320
41747,KMG,INC,737
41748,KMG,JHG,737
41749,KMG,JIQ,737
41750,KMG,JNG,733
41751,KMG,KHN,733
41752,KMG,KTM,737
41753,KMG,KWL,738
41754,KMG,LHW,320
41755,KMG,LJG,733
41756,KMG,LLF,737
41757,KMG,LNJ,737
41758,KMG,LUM,733
41759,KMG,LXA,737
41760,KMG,LYA,733
41761,KMG,LZO,737
41762,KMG,MDL,738
41763,KMG,MFM,737
41764,KMG,MIG,737
41765,KMG,NAO,319
41766,KMG,NGB,320
41767,KMG,NKG,737
41768,KMG,NNG,737
41769,KMG,NYT,737
41770,KMG,PEK,333
41771,KMG,PVG,738
41772,KMG,REP,737
41773,KMG,RGN,737
41774,KMG,SHA,733
41775,KMG,SJW,737
41776,KMG,SYM,733
41777,KMG,SYX,733
41778,KMG,SZX,737
41779,KMG,TAO,320
41780,KMG,TCZ,737
41781,KMG,TPE,738
41782,KMG,TSN,737
41783,KMG,TYN,737
41784,KMG,VTE,737
41785,KMG,WNH,737
41786,KMG,WNZ,737
41787,KMG,WUH,733
41788,KMG,XIC,737
41789,KMG,XIY,733
41790,KMG,XMN,737
41791,KMG,YBP,733
41792,KMG,ZAT,733
41793,KMQ,PVG,319
41794,KOJ,PVG,319
41795,KOW,KHN,EMB
41796,KOW,SHA,320
41797,KRL,URC,320
41798,KTM,KMG,737
41799,KUL,PVG,320
41800,KWE,CSX,320
41801,KWE,HZH,319
41802,KWE,KHN,320
41803,KWE,PVG,738
41804,KWE,SHA,73G
41805,KWE,XIY,320
41806,KWL,CZX,320
41807,KWL,HFE,320
41808,KWL,ICN,320
41809,KWL,KMG,738
41810,KWL,PVG,320
41811,KWL,SHA,737
41812,KWL,XIY,320
41813,LAX,PVG,346
41814,LDS,DLC,320
41815,LHR,AMS,737
41816,LHR,PVG,332
41817,LHW,CAN,738
41818,LHW,CTU,320
41819,LHW,IQN,737
41820,LHW,JGN,320
41821,LHW,KMG,320
41822,LHW,NKG,320
41823,LHW,PEK,320
41824,LHW,PVG,320
41825,LHW,SHA,320
41826,LHW,SJW,320
41827,LHW,TNA,320
41828,LHW,URC,320
41829,LHW,WUH,738
41830,LHW,XIY,320
41831,LJG,CAN,733
41832,LJG,HKG,737
41833,LJG,JHG,737
41834,LJG,KMG,733
41835,LJG,PEK,737
41836,LJG,SHA,737
41837,LJG,TCZ,733
41838,LJG,XIY,319
41839,LLF,KMG,737
41840,LLF,SZX,737
41841,LNJ,KMG,733
41842,LUM,CAN,737
41843,LUM,KMG,733
41844,LXA,CTU,319
41845,LXA,DIG,737
41846,LXA,KMG,737
41847,LXA,XIY,319
41848,LYA,DLC,733
41849,LYA,KMG,733
41850,LYA,PEK,320
41851,LYA,SHA,321
41852,LYG,DLC,EMB
41853,LYG,HGH,EMB
41854,LYG,HKG,320
41855,LYG,NAY,737
41856,LYG,PEK,319
